duration_as_adoptable,age,breed_mixed,breed_primary,city,coat,color_primary,distance,gender,goodwith_cats,goodwith_children,goodwith_dogs,hasimage,hasvideo,house_trained,population,shots_current,size,spayed_neutered,special_needs
279.39069444444436,Young,True,Chihuahua,Puyallup,Short,White / Cream,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,True,False
11.029652777777779,Young,False,Whippet,Puyallup,Short,White / Cream,7.5018,Male,unknown,unknown,True,True,False,False,38720.0,True,Small,True,False
257.814212962963,Young,False,Chihuahua,Covington,unknown,White / Cream,6.263,Male,unknown,False,True,True,False,False,18689.0,True,Small,True,False
62.869189814814824,Young,True,Chihuahua,Covington,unknown,unknown,6.263,Male,unknown,unknown,True,True,False,False,18689.0,True,Small,True,False
9.945787037037038,Young,True,Chihuahua,Federal Way,Medium,"Tricolor (Brown, Black, & White)",6.84,Male,True,unknown,True,True,False,False,92859.0,True,Small,True,False
6.43755787037037,Baby,True,Retriever,Puyallup,Short,Black,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Medium,False,False
10.570243055555556,Young,True,Dachshund,Puyallup,Short,Brown / Chocolate,7.5018,Female,True,unknown,True,True,False,False,38720.0,True,Small,False,False
10.57707175925926,Young,True,Dachshund,Puyallup,Short,Brown / Chocolate,7.5018,Male,True,unknown,True,True,False,False,38720.0,True,Small,False,False
2.39375,Senior,False,Pit Bull Terrier,Puyallup,Short,Brindle,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Medium,False,False
17.725729166666667,Senior,True,Lhasa Apso,Puyallup,Curly,Yellow / Tan / Blond / Fawn,7.5018,Male,True,unknown,True,True,False,False,38720.0,True,Small,True,False
11.669895833333333,Young,False,German Shepherd Dog,Federal Way,Short,Black,6.84,Male,False,True,unknown,True,True,True,92859.0,True,Large,True,False
12.660069444444444,Baby,True,Great Pyrenees,Puyallup,Medium,Brown / Chocolate,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Large,False,False
16.884756944444444,Baby,True,Great Pyrenees,Puyallup,Medium,White / Cream,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Large,False,False
12.659675925925924,Baby,True,Great Pyrenees,Puyallup,Medium,White / Cream,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Large,False,False
15.675613425925924,Baby,True,Great Pyrenees,Puyallup,Medium,Brown / Chocolate,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Large,False,False
15.690127314814816,Baby,True,Great Pyrenees,Puyallup,Medium,White / Cream,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Large,False,False
86.51324074074074,Adult,True,Labrador Retriever,Auburn,Short,Black,2.0322,Female,unknown,True,True,True,False,True,74527.0,True,Medium,True,False
7.20574074074074,Adult,True,Yorkshire Terrier,Yakima,unknown,unknown,2.0322,Male,unknown,unknown,unknown,True,False,False,93261.0,True,Small,True,False
17.62875,Adult,False,Chihuahua,Puyallup,Short,White / Cream,7.5018,Male,unknown,True,True,True,False,False,38720.0,True,Small,True,False
6.5314351851851855,Adult,False,Dachshund,Puyallup,Long,Black,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
6.924224537037038,Young,True,Terrier,Puyallup,Short,White / Cream,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
1.6321064814814814,Young,True,Terrier,Puyallup,Medium,White / Cream,7.5018,Female,unknown,True,True,True,False,False,38720.0,True,Small,False,False
77.03842592592592,Adult,True,German Shepherd Dog,Federal Way,Short,Black,6.84,Female,False,True,True,True,True,True,92859.0,True,Large,True,False
11.831516203703707,Adult,True,Terrier,Puyallup,Short,White / Cream,7.5018,Female,unknown,unknown,True,True,False,False,38720.0,True,Small,True,False
11.826226851851851,Baby,False,Pomeranian,Puyallup,Long,Brown / Chocolate,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
14.742916666666664,Baby,False,Pomeranian,Puyallup,Long,Brown / Chocolate,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
10.452164351851852,Baby,False,German Shepherd Dog,Puyallup,Medium,Black,7.5018,Female,unknown,unknown,True,True,False,False,38720.0,True,Medium,False,False
11.976331018518517,Baby,False,German Shepherd Dog,Puyallup,Medium,Black,7.5018,Female,unknown,unknown,True,True,False,False,38720.0,True,Medium,False,False
13.496296296296293,Adult,False,Pit Bull Terrier,Puyallup,Short,Brown / Chocolate,7.5018,Female,True,True,True,True,False,False,38720.0,True,Medium,False,False
7.922673611111112,Young,True,Border Collie,Puyallup,Medium,Brown / Chocolate,7.5018,Female,unknown,True,True,True,False,False,38720.0,True,Small,False,False
34.913032407407414,Adult,True,Terrier,Puyallup,Medium,Black,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
19.60880787037037,Adult,False,German Shepherd Dog,Puyallup,Medium,Black,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Medium,False,False
81.84166666666667,Adult,True,German Shepherd Dog,Federal Way,Short,Black,6.84,Male,unknown,True,True,True,False,True,92859.0,True,Large,True,False
9.457731481481481,Baby,False,German Shepherd Dog,Federal Way,Short,Black,6.84,Male,unknown,unknown,True,True,False,True,92859.0,True,Large,True,False
7.949189814814815,Adult,True,Terrier,Puyallup,Wire,Black,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
5.930266203703702,Adult,True,Terrier,Puyallup,Wire,White / Cream,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
14.507835648148149,Adult,True,Chihuahua,Puyallup,Short,Brown / Chocolate,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
13.556076388888886,Adult,False,Cairn Terrier,Puyallup,Wire,Brown / Chocolate,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
41.89233796296296,Adult,True,Terrier,Puyallup,Short,Black,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
16.4746875,Adult,True,Terrier,Puyallup,Short,Black,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,True,False
1.6038310185185185,Adult,True,Doberman Pinscher,Puyallup,Short,Black,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Medium,False,False
163.3425,Senior,True,Jack Russell Terrier,Puyallup,Short,Brown / Chocolate,7.5018,Female,unknown,True,unknown,True,False,False,38720.0,True,Small,False,False
9.993125,Young,False,Shepherd,Puyallup,Long,White / Cream,7.5018,Female,unknown,unknown,True,True,False,False,38720.0,True,Large,True,False
131.31373842592592,Adult,True,Terrier,Puyallup,Short,Black,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,True,False
22.283009259259263,Young,True,Terrier,Puyallup,Short,Brown / Chocolate,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
8.352523148148148,Adult,True,Terrier,Puyallup,Short,"Tricolor (Brown, Black, & White)",7.5018,Female,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
3.512164351851852,Adult,False,German Shepherd Dog,Federal Way,Medium,Black,6.84,Male,unknown,True,True,True,False,True,92859.0,True,Large,True,False
231.9054513888889,Young,False,Chihuahua,Covington,unknown,unknown,6.263,Male,unknown,True,True,True,False,False,18689.0,True,Small,False,False
21.53005787037037,Adult,True,Chihuahua,Puyallup,Short,Yellow / Tan / Blond / Fawn,7.5018,Female,unknown,unknown,True,True,False,False,38720.0,True,Small,True,False
8.8953125,Adult,True,Miniature Pinscher,Puyallup,Short,Black,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,True,False
2.933078703703704,Adult,True,Chihuahua,Puyallup,Short,Black,7.5018,Female,unknown,unknown,True,True,False,False,38720.0,True,Small,True,False
2.9378472222222216,Baby,True,Terrier,Puyallup,Short,Brown / Chocolate,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
6.86537037037037,Baby,True,Terrier,Puyallup,Short,Brown / Chocolate,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
17.57986111111111,Young,False,Dachshund,Puyallup,Long,Black,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
6.551435185185184,Adult,True,Poodle,Covington,Short,Gray / Blue / Silver,6.263,Female,unknown,True,True,True,False,False,18689.0,True,Small,True,False
30.496979166666666,Adult,True,Standard Schnauzer,Auburn,Medium,Gray / Blue / Silver,2.0322,Female,True,True,True,True,False,True,74527.0,True,Medium,True,False
74.85849537037036,Baby,True,Boxer,Puyallup,Short,Red / Chestnut / Orange,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Medium,False,False
59.00831018518519,Baby,True,Boxer,Puyallup,Short,Red / Chestnut / Orange,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Medium,False,False
26.9615625,Baby,True,Chihuahua,Puyallup,Short,Brown / Chocolate,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
26.96372685185185,Baby,True,Chihuahua,Puyallup,Short,Brown / Chocolate,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
61.82207175925926,Young,True,Whippet,Puyallup,Short,White / Cream,7.5018,Female,unknown,unknown,True,True,False,False,38720.0,True,Medium,True,False
15.520671296296294,Adult,False,Pomeranian,Puyallup,Long,White / Cream,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
8.90125,Adult,True,Terrier,Puyallup,Long,Brown / Chocolate,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
1.934386574074074,Baby,True,Whippet,Puyallup,Short,White / Cream,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Medium,False,False
62.862418981481476,Baby,True,Whippet,Puyallup,Short,Black,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Medium,True,False
8.909861111111109,Baby,True,Chihuahua,Puyallup,Long,White / Cream,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
8.911435185185185,Baby,True,Chihuahua,Puyallup,Long,White / Cream,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
14.872511574074075,Baby,True,Chihuahua,Puyallup,Long,Sable,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
14.873935185185184,Baby,True,Chihuahua,Puyallup,Long,Sable,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
20.9590625,Baby,True,Terrier,Puyallup,Short,White / Cream,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
14.8771875,Baby,True,Terrier,Puyallup,Short,White / Cream,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,True,False
4.0256134259259255,Adult,True,Terrier,Puyallup,Short,White / Cream,7.5018,Male,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
2.0894560185185185,Baby,True,Schnauzer,Puyallup,Wire,Black,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
6.292222222222222,Baby,False,Poodle,Puyallup,Curly,White / Cream,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
32.82025462962963,Adult,True,Terrier,Puyallup,Short,Brindle,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
46.38478009259259,Adult,False,Terrier,Puyallup,Short,Brown / Chocolate,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
73.85740740740741,Adult,True,Terrier,Puyallup,Short,Red / Chestnut / Orange,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
35.35471064814815,Adult,True,Terrier,Puyallup,Short,Black,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
32.83209490740741,Adult,True,Terrier,Puyallup,Short,Brindle,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
6.876516203703702,Adult,True,Miniature Pinscher,Puyallup,Short,Black,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
13.839398148148147,Adult,False,Terrier,Puyallup,Wire,Gray / Blue / Silver,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
17.7753125,Adult,True,Chihuahua,Puyallup,Short,White / Cream,7.5018,Female,unknown,unknown,True,True,False,False,38720.0,True,Small,True,False
18.14296296296296,Young,True,Airedale Terrier,Puyallup,Curly,"Tricolor (Brown, Black, & White)",7.5018,Male,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
0.1695949074074074,Adult,False,Australian Cattle Dog / Blue Heeler,Puyallup,Short,Red / Chestnut / Orange,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Medium,False,False
5.1983796296296285,Adult,True,Terrier,Puyallup,Short,White / Cream,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Medium,False,False
67.79394675925926,Adult,True,Terrier,Puyallup,Short,Black,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
18.160810185185184,Adult,True,Terrier,Puyallup,Short,Black,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
12.175208333333336,Adult,True,Terrier,Puyallup,Wire,White / Cream,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
0.3701967592592593,Adult,False,Shih Tzu,Puyallup,Curly,White / Cream,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
4.90587962962963,Baby,False,Chihuahua,Puyallup,Short,Black,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
14.252222222222226,Baby,False,Chihuahua,Puyallup,Short,Brown / Chocolate,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
6.2840625,Baby,False,Chihuahua,Puyallup,Short,Black,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
9.370763888888888,Baby,True,Rottweiler,Puyallup,Short,Black,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Large,False,False
19.939016203703705,Baby,False,Siberian Husky,Puyallup,Medium,Red / Chestnut / Orange,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Medium,False,False
6.905324074074074,Baby,True,Terrier,Puyallup,Short,White / Cream,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
2.888055555555556,Baby,True,Terrier,Puyallup,Short,White / Cream,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
6.916759259259258,Baby,True,Terrier,Puyallup,Short,Black,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
12.057754629629631,Baby,True,Terrier,Puyallup,Short,White / Cream,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
8.916122685185186,Baby,True,Dachshund,Puyallup,Short,Yellow / Tan / Blond / Fawn,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
8.918784722222222,Baby,True,Dachshund,Puyallup,Short,Yellow / Tan / Blond / Fawn,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
3.8217592592592586,Baby,True,Dachshund,Puyallup,Short,Yellow / Tan / Blond / Fawn,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
25.795983796296294,Baby,False,Chihuahua,Covington,Short,unknown,6.263,Female,unknown,True,True,True,False,False,18689.0,True,Small,False,False
31.84543981481481,Adult,True,Chihuahua,Puyallup,Short,White / Cream,7.5018,Male,False,unknown,False,True,False,False,38720.0,True,Small,True,False
39.5065162037037,Adult,True,Shepherd,Puyallup,Short,Brindle,7.5018,Male,unknown,False,True,True,False,False,38720.0,True,Medium,False,False
6.013078703703704,Young,True,Terrier,Puyallup,Short,Black,7.5018,Female,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
6.618159722222222,Baby,False,Terrier,Puyallup,Short,Black,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
0.004143518518518519,Adult,False,Shih Tzu,Puyallup,Curly,Black,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
20.932685185185186,Adult,True,Shepherd,Puyallup,Short,Brown / Chocolate,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Medium,False,False
20.93508101851852,Adult,True,Terrier,Puyallup,Medium,White / Cream,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
12.492858796296293,Adult,True,Chihuahua,Puyallup,Short,White / Cream,7.5018,Male,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
15.909837962962964,Young,True,Terrier,Puyallup,Short,Yellow / Tan / Blond / Fawn,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
8.049039351851851,Baby,True,Terrier,Puyallup,Short,Black,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
8.05832175925926,Adult,False,Husky,Puyallup,Medium,Gray / Blue / Silver,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Large,False,False
78.93892361111111,Young,False,Australian Cattle Dog / Blue Heeler,Puyallup,Short,Black,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
100.02748842592592,Young,True,Australian Cattle Dog / Blue Heeler,Puyallup,Short,Black,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
33.89958333333333,Adult,True,Terrier,Puyallup,Short,Black,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
14.080208333333333,Young,True,Terrier,Puyallup,Medium,White / Cream,7.5018,Female,unknown,True,True,True,False,False,38720.0,True,Small,False,False
1.9953819444444445,Young,True,Terrier,Puyallup,Wire,White / Cream,7.5018,Male,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
14.08476851851852,Baby,True,Chihuahua,Puyallup,Short,Yellow / Tan / Blond / Fawn,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
23.7265625,Young,False,Anatolian Shepherd,Puyallup,Short,Brown / Chocolate,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Large,False,False
22.98717592592593,Adult,True,Shepherd,Puyallup,Short,Black,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Large,True,False
22.667777777777783,Young,True,Terrier,Puyallup,Short,Brown / Chocolate,7.5018,Female,unknown,unknown,True,True,False,False,38720.0,True,Small,True,False
50.62027777777778,Adult,True,Parson Russell Terrier,Puyallup,Short,Brown / Chocolate,7.5018,Female,True,unknown,unknown,True,False,False,38720.0,True,Small,False,False
4.036979166666667,Young,True,Husky,Puyallup,Medium,White / Cream,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Medium,False,False
24.06482638888889,Adult,True,Rat Terrier,Puyallup,Short,"Tricolor (Brown, Black, & White)",7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
7.926527777777778,Young,True,Border Collie,Puyallup,Short,Black,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Medium,False,False
33.59863425925925,Senior,False,Dachshund,Puyallup,Short,Brown / Chocolate,7.5018,Male,unknown,False,unknown,True,False,False,38720.0,True,Small,True,True
45.923402777777774,Adult,False,Chihuahua,Puyallup,Long,Black,7.5018,Male,unknown,False,True,True,False,False,38720.0,True,Small,True,False
0.008587962962962962,Adult,False,Yorkshire Terrier,Puyallup,Long,Black,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
18.51646990740741,Adult,True,Jack Russell Terrier,Puyallup,Short,Brown / Chocolate,7.5018,Female,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
56.60747685185186,Adult,False,Spaniel,Puyallup,Medium,Brown / Chocolate,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,True
32.942743055555546,Adult,True,Cocker Spaniel,Puyallup,Medium,White / Cream,7.5018,Male,unknown,unknown,True,True,False,False,38720.0,True,Small,False,True
14.637673611111113,Baby,True,Yorkshire Terrier,Puyallup,Long,Black,7.5018,Male,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
8.512986111111111,Adult,True,Shih Tzu,Puyallup,Curly,White / Cream,7.5018,Male,unknown,unknown,True,True,False,False,38720.0,True,Small,True,False
8.51519675925926,Adult,True,Maltese,Puyallup,Curly,White / Cream,7.5018,Female,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
150.75846064814812,Senior,True,Havanese,Puyallup,Long,White / Cream,7.5018,Female,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
150.76164351851853,Senior,True,Havanese,Puyallup,Long,White / Cream,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,True
4.2463194444444445,Adult,True,Maltese,Puyallup,Curly,Black,7.5018,Female,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
8.900393518518516,Adult,True,Havanese,Puyallup,Long,White / Cream,7.5018,Female,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
9.648472222222225,Adult,False,Yorkshire Terrier,Puyallup,Long,Black,7.5018,Male,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
14.72550925925926,Adult,False,Yorkshire Terrier,Puyallup,Long,Black,7.5018,Male,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
2.5851967592592597,Adult,False,Yorkshire Terrier,Puyallup,Long,Black,7.5018,Male,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
20.466608796296295,Adult,False,Havanese,Auburn,Medium,White / Cream,2.0322,Male,True,True,True,True,False,True,74527.0,True,Small,True,False
5.884976851851853,Adult,True,Pomeranian,Puyallup,Long,"Tricolor (Brown, Black, & White)",7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
11.410081018518516,Adult,False,Havanese,Puyallup,Curly,White / Cream,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
6.399583333333332,Adult,True,Yorkshire Terrier,Puyallup,Long,Black,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
11.383541666666664,Adult,True,Maltese,Puyallup,Curly,White / Cream,7.5018,Female,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
13.388981481481483,Young,True,Maltese,Puyallup,Curly,White / Cream,7.5018,Female,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
5.908356481481483,Baby,True,Yorkshire Terrier,Puyallup,Long,White / Cream,7.5018,Male,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
5.044884259259258,Adult,False,Yorkshire Terrier,Puyallup,Long,Black,7.5018,Male,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
5.045277777777779,Adult,True,Papillon,Puyallup,Long,White / Cream,7.5018,Female,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
5.9206365740740745,Adult,True,Poodle,Puyallup,Curly,White / Cream,7.5018,Male,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
0.40077546296296296,Adult,True,Havanese,Puyallup,Medium,White / Cream,7.5018,Male,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
10.590034722222224,Adult,True,Chihuahua,Puyallup,Short,Black,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
7.433287037037037,Baby,True,Labrador Retriever,Puyallup,Short,Black,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Medium,False,False
12.917395833333336,Adult,True,Husky,Puyallup,Medium,White / Cream,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Large,True,False
7.928726851851852,Young,True,Hound,Puyallup,Short,Brown / Chocolate,7.5018,Male,True,unknown,unknown,True,False,False,38720.0,True,Medium,False,False
27.00976851851852,Adult,True,Pit Bull Terrier,Puyallup,Short,Black,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Medium,False,False
41.61375,Adult,True,Terrier,Puyallup,Short,Black,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,True
7.973842592592592,Adult,True,Terrier,Puyallup,Short,"Tricolor (Brown, Black, & White)",7.5018,Female,unknown,unknown,True,True,False,False,38720.0,True,Small,True,True
42.95555555555556,Young,True,Chihuahua,Puyallup,Short,Brown / Chocolate,7.5018,Female,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
1.986550925925926,Young,True,Chihuahua,Puyallup,Short,Brown / Chocolate,7.5018,Male,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
8.403171296296296,Young,True,Terrier,Puyallup,Short,Brown / Chocolate,7.5018,Male,unknown,True,True,True,False,False,38720.0,True,Small,False,False
27.824236111111112,Adult,True,Terrier,Puyallup,Short,Brown / Chocolate,7.5018,Female,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
14.631238425925925,Baby,True,Collie,Puyallup,Medium,Brown / Chocolate,7.5018,Female,unknown,True,True,True,False,False,38720.0,True,Medium,False,False
19.67560185185185,Baby,True,Collie,Puyallup,Medium,Brown / Chocolate,7.5018,Male,unknown,True,True,True,False,False,38720.0,True,Medium,False,False
2.917314814814815,Baby,True,Collie,Puyallup,Medium,Black,7.5018,Female,unknown,True,True,True,False,False,38720.0,True,Medium,False,False
19.68076388888889,Baby,True,Collie,Puyallup,Medium,Brown / Chocolate,7.5018,Male,unknown,True,True,True,False,False,38720.0,True,Medium,False,False
13.552060185185184,Baby,True,Collie,Puyallup,Medium,Brown / Chocolate,7.5018,Female,unknown,True,True,True,False,False,38720.0,True,Medium,False,False
2.9519097222222217,Baby,True,Shepherd,Puyallup,Short,Black,7.5018,Male,unknown,True,True,True,False,False,38720.0,True,Large,False,False
56.06792824074074,Adult,True,Hound,Puyallup,Short,"Tricolor (Brown, Black, & White)",7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Medium,False,False
90.08594907407408,Senior,True,Miniature Poodle,Puyallup,Long,Black,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,False,Small,False,True
6.897407407407408,Adult,False,Miniature Poodle,Puyallup,Curly,Black,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
9.150891203703702,Baby,True,Terrier,Puyallup,Short,Golden,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
6.909293981481483,Adult,False,Miniature Poodle,Puyallup,Curly,Gray / Blue / Silver,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
6.135856481481483,Young,True,Terrier,Puyallup,Short,Black,7.5018,Male,unknown,unknown,True,True,False,False,38720.0,True,Small,False,False
20.87966435185185,Young,False,Chihuahua,Puyallup,Short,White / Cream,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
1.7564814814814815,Young,False,Chihuahua,Puyallup,Short,Yellow / Tan / Blond / Fawn,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
14.699699074074076,Baby,True,Terrier,Puyallup,Medium,Apricot / Beige,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
17.360844907407408,Adult,False,German Shepherd Dog,Federal Way,Short,Sable,6.84,Female,True,unknown,True,True,True,True,92859.0,True,Large,True,False
9.520358796296298,Baby,True,Terrier,Puyallup,Long,"Tricolor (Brown, Black, & White)",7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,False,Small,False,False
9.568935185185186,Baby,True,Terrier,Puyallup,unknown,Black,7.5018,Male,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
7.704259259259259,Young,True,Terrier,Puyallup,Medium,Apricot / Beige,7.5018,Female,unknown,unknown,unknown,True,False,False,38720.0,True,Small,False,False
